Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Raw 12	Raw 13	Raw 14	Raw 15	Raw 16	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Ratio 12	Ratio 13	Ratio 14	Ratio 15	Ratio 16	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
KU-19-19_CIL70	1	1.0	0.8061	0.9209	0.7904000000000001	0.7855	0.8225	0.8194	0.8384999999999999	0.9193	0.865	0.9138	0.8636	0.8553000000000001	0.9062	0.949	0.8543999999999999	0.6901999999999999	1.0	0.8061	0.9209	0.7904000000000001	0.7855	0.8225	0.8194	0.8384999999999999	0.9193	0.865	0.9138	0.8636	0.8553000000000001	0.9062	0.949	0.8543999999999999	0.6901999999999999	0.0	4.5505966850889354	9.008708241834015	0.8648047606641482	0.6829053757526496	-0.5347845811196993	0.8585852342778514	0.057143882734819025	0.3506723828208437	107.87771377901288	6012.697353047964	0.01746945492986841	32.00945574960292	0.855253125	0.07100507121637226	2.3118783222391164	0.12553746960606674	0.9012266294466393	1.053918546572503	0.3061691571110588	
KU-19-19_NPC-26	1	1.0	1.194	1.0759999999999998	1.172	1.15	1.142	1.179	1.161	1.163	1.214	1.123	1.188	1.17	1.16	1.136	1.125	1.198	1.0	1.194	1.0759999999999998	1.172	1.15	1.142	1.179	1.161	1.163	1.214	1.123	1.188	1.17	1.16	1.136	1.125	1.198	0.0	10.72971647417067	0.4463690802359936	1.000414802932	1.1639590683413896	0.21873835742969353	1.158917566232453	0.03185384746011198	0.5842021529872845	6.7345417576095725	1.5386365783958573	0.036426208976424235	0.018844201321274946	1.1553541666666667	0.04968230385540429	6.088763271016703	0.00580732220464498	2.2360240775627824	0.7196294547715042	0.15391058774537653	
KU812_CIL70	1	1.0	1.01	1.199	1.144	1.013	1.107	1.141	1.068	1.079	1.0590000000000002	1.065		1.039	0.6973	0.1011	0.0546	0.03763	1.0	1.01	1.199	1.144	1.013	1.107	1.141	1.068	1.079	1.0590000000000002	1.065		1.039	0.6973	0.1011	0.0546	0.03763	0.0	5.245010084392271	3.6753527417227367	1.0840351068440948	0.032154420371554186	-4.922957437853633	0.8870118340486688	0.051392034865001435	0.9833177264227174	0.031204021067797322	0.9101733882440785	0.017573689350248133	0.0450773934611362	0.872881864663744	0.398007355723663	235.91122073634958	1.2181506512641668e-10	9.914298998265702	101.97196409567366	7.981852637027864	down
KU812_NPC-26	1	1.0	0.9681	1.022	1.034	1.235	0.9536	1.053	1.186	1.052	1.027	0.9782	1.198	0.8916	1.034	1.092	1.009	0.8922	1.0	0.9681	1.022	1.034	1.235	0.9536	1.053	1.186	1.052	1.027	0.9782	1.198	0.8916	1.034	1.092	1.009	0.8922	0.0	4.589477288012432	5.3796288210333	1.0510197052069161	0.8788347561626381	-0.16242811706316646	1.0434539500005577	0.08649213028172158	0.15552006059864798	3.9048558114164713	143.89095987413262	0.026529244001218262	1.6460144087780435	1.0405614583333334	0.09419489913060462	0.7906960800186942	0.653613342770542	0.18467909075888259	0.21308605069263786	0.0036386244551388424	not
KURAMOCHI_CIL70	1	1.0	1.067	1.082	1.078	1.065	1.111	1.069	1.069	1.068	1.027	1.065	1.052	1.102	0.9967	0.9394	0.1722	0.0208199999999999	1.0	1.067	1.082	1.078	1.065	1.111	1.069	1.069	1.068	1.027	1.065	1.052	1.102	0.9967	0.9394	0.1722	0.0208199999999999	0.0	4.845495889263031	5.145114669319176	1.06401070300341	0.027115156542019528	-4.954385693215917	0.9613098448317948	0.029080658324379925	0.9913030873881712	0.019834384667983835	0.6226211167047456	0.00893214564755012	0.035692688940074095	0.946009375	0.3118860424563227	484.59631041449484	4.855866861237083e-13	12.313733229309802	157.90646700321184	9.520194414172545	down
KURAMOCHI_NPC-26	1	1.0	0.9879	0.9882	0.9978	0.9496	0.9789	0.9984	0.9492	0.9379	1.01	0.9645	0.9878	0.9802	0.9611	0.9489	0.9946	0.9455	1.0	0.9879	0.9882	0.9978	0.9496	0.9789	0.9984	0.9492	0.9379	1.01	0.9645	0.9878	0.9802	0.9611	0.9489	0.9946	0.9455	0.0	8.202953738961671	10.0	0.9922140141706348	0.9703006785304513	-0.043496213354170074	0.9737787326563386	0.019866247500440252	0.20018692217828438	1.4409924245424468	129.82307838558222	0.013123989936014857	0.0065594163384202235	0.974475	0.02222993559965269	1.0714949656444834	0.4846782314866256	0.3145464854506235	0.04240422503055333	-0.0	not
KYM-1_NPC-26	1	1.0	1.017	1.038	1.03	1.078	1.0490000000000002	1.0490000000000002	1.036	1.081	1.061	1.035	1.009	0.9448	0.7893000000000001	0.5124			1.0	1.017	1.038	1.03	1.078	1.0490000000000002	1.0490000000000002	1.036	1.081	1.061	1.035	1.009	0.9448	0.7893000000000001	0.5124			0.0	5.011662661669917	1.6187270176228945	1.0473993767898253	0.0001	-0.9647420210833516	0.9961507375191322	0.020387448606963884	0.9796729412740334	0.3169404077444422	0.48783899982748924	0.007656061064711024	0.6257266113273487	0.9862809523809524	0.1430616345616347	180.90108963428133	1.8533246623142611e-09	8.732048495035741	16.68439257101502	3.8270509798975723	down
KYO-1_CIL70	1	1.0	1.142	1.164	1.171	1.131	1.145	1.109	1.151	1.078	1.057	1.0590000000000002	1.098	1.147	0.9145	0.8384999999999999	0.06023	0.0289299999999999	1.0	1.142	1.164	1.171	1.131	1.145	1.109	1.151	1.078	1.057	1.0590000000000002	1.098	1.147	0.9145	0.8384999999999999	0.06023	0.0289299999999999	0.0	4.908942828019775	3.8673682789576453	1.1064084960461444	0.0001	-6.421895919804792	0.981127201185963	0.06423986633785891	0.9653286525791268	0.044093349269707614	1.1785525284486222	0.020012049432531508	0.08572945644515674	0.9645211458333334	0.3450530260639962	118.3671884267874	1.5525671099259401e-09	8.808949618307196	71.49959258940294	7.576957683862426	down
KYO-1_NPC-26	1	1.0	0.9978	1.051	1.004	1.021	1.058	1.055	1.024	0.9972	1.033	1.022	0.9798	0.9729	1.007	0.9993	0.9693	0.9804	1.0	0.9978	1.051	1.004	1.021	1.058	1.055	1.024	0.9972	1.033	1.022	0.9798	0.9729	1.007	0.9993	0.9693	0.9804	0.0	6.092593085955896	10.0	1.0261734184386713	0.9850381783229132	-0.02174845294806671	1.0107606768701023	0.019554046706850632	0.4755038955561376	0.6123895855072402	50.540158779732835	0.007072662146357349	0.010002884139573247	1.0109583333333332	0.02701374869328674	3.8612043754073544	0.029698907062230967	1.5272595326887095	0.014554326709063634	-0.0	not
KYSE-140_CIL70	1	1.0	1.012	1.069	0.9667	0.9677	1.016	0.9806	0.9539	1.004	1.009	0.9757		0.9861	0.8847	0.7863	0.7286	0.1412	1.0	1.012	1.069	0.9667	0.9677	1.016	0.9806	0.9539	1.004	1.009	0.9757		0.9861	0.8847	0.7863	0.7286	0.1412	0.0	4.611868152847594	2.286141931774361	0.9851801964778939	0.0001	-2.0509607822194966	0.9269656068219498	0.05603904704788921	0.9317993213018466	0.20986079650010508	1.1974223053840711	0.018782949892667142	0.4283333585305769	0.9112585307302469	0.21467206992850635	54.698850461946456	2.6814879870559365e-07	6.571624144316056	21.308314904650068	4.522746626255202	down
KYSE-140_NPC-26	1	1.0	0.9905	0.9887	1.005	1.007	1.003	1.02	0.965	0.9765	0.9887	0.9595		0.9907	0.9942	0.9473	0.9654	1.044	1.0	0.9905	0.9887	1.005	1.007	1.003	1.02	0.965	0.9765	0.9887	0.9595		0.9907	0.9942	0.9473	0.9654	1.044	0.0	4.502655689230716	10.0	0.9858181457795574	1.0493210900239454	0.06225050705852446	0.9873407801602151	0.01896681663278651	0.34479675452773517	1087.3111646810617	48623.61281260477	0.0060751568105369734	192.17833012617007	0.9886766560205285	0.023491070926500768	2.1358782340261735	0.1558974809070982	0.8071609023671917	0.08821586681887895	-0.0	not
KYSE-150_NPC-26	1	1.0	1.018	0.9945	1.005	0.9188	0.9742	0.9878	0.9929	1.012	0.9787	0.9596	0.9853	0.8767	0.8834000000000001	0.9156		0.9578	1.0	1.018	0.9945	1.005	0.9188	0.9742	0.9878	0.9929	1.012	0.9787	0.9596	0.9853	0.8767	0.8834000000000001	0.9156		0.9578	0.0	5.806206452254564	10.0	0.9844608497447317	0.9120489633960874	-0.13281681725989863	0.9619143178997825	0.02744546135491792	0.595316277073885	0.9093021121269161	77.4676554899697	0.009557746857843575	0.018308433141716422	0.9631148936170212	0.04325835420496202	5.937082714840877	0.007555502231609193	2.121736661812448	0.359537523257124	0.028494901519064135	not
KYSE-180_CIL70	1	1.0	1.002	0.9931	0.9426	0.9465	0.9934	0.9537	0.958	0.9594	0.975	1.019		0.9835	0.9767	1.008	0.963	0.6931	1.0	1.002	0.9931	0.9426	0.9465	0.9934	0.9537	0.958	0.9594	0.975	1.019		0.9835	0.9767	1.008	0.963	0.6931	0.0	4.548913760735913	8.479431187120532	0.9789806177952095	0.6781255791243129	-0.5288193215597664	0.9687638766010722	0.021949527836004814	0.908435791743766	16.62279299363734	845.6565222516447	0.007032519907345114	9.275664128443683	0.9629324293710777	0.07258034869244336	39.73687275053085	1.3735368964536368e-06	5.862159669908513	4.442888368112493	1.6814083771690316	down
KYSE-180_NPC-26	1	1.0	1.037	1.007	1.033	1.02	1.011	1.046	1.01	1.004	1.039	1.023		1.019	0.996	0.9942	1.02	1.034	1.0	1.037	1.007	1.033	1.02	1.011	1.046	1.01	1.004	1.039	1.023		1.019	0.996	0.9942	1.02	1.034	0.0	5.568400272275579	10.0	1.021940038473899	1.0104193710726934	0.014954202870977306	1.0189586445071968	0.015067776667793086	0.06945723821618699	4.046500891608953	1191.1364876423336	0.005245928185277138	0.010051750756424262	1.0188576845800197	0.015629079559007646	0.3035657857762245	0.9628346689958748	0.016448280380258553	0.005933511047628088	-0.0	not
KYSE-30_NPC-26	1	1.0	0.9973	0.9938	0.9813	0.9779	0.9902	0.9871	0.9636	1.004	0.9996	0.9576	0.9805	0.9249	1.016	0.997		1.022	1.0	0.9973	0.9938	0.9813	0.9779	0.9902	0.9871	0.9636	1.004	0.9996	0.9576	0.9805	0.9249	1.016	0.997		1.022	0.0	5.375846026240016	10.0	0.9806386995335821	1.0108621260523656	0.015586237960937476	0.9871734028340632	0.019730733877165615	0.2559197419125533	1.580525299282446	209.3595007872911	0.006577509828507327	0.0161331617499396	0.9869734042553192	0.02287366645092349	1.3758244854673547	0.3494841129353433	0.4565725618963721	0.007474351456168337	-0.0	not
KYSE-410_CIL70	1	1.0	1.06	1.036	0.9982	0.9575	1.007	0.9668	0.9631	0.9459	0.9255	0.9882	0.9666	0.9627	0.9517	0.9073	0.7512000000000001	0.1233	1.0	1.06	1.036	0.9982	0.9575	1.007	0.9668	0.9631	0.9459	0.9255	0.9882	0.9666	0.9627	0.9517	0.9073	0.7512000000000001	0.1233	0.0	4.581762682572592	3.977696626157609	0.9750531946153832	0.0001	-2.7103515796820425	0.9314194814383581	0.03556020504295594	0.9706065665350934	0.16387512861713927	3.200084774450408	0.010980308771089794	0.4389220058866287	0.9154447916666667	0.20743666715130774	140.37103631808932	5.899014650926539e-10	9.229220525205891	46.38228133734502	6.537328774269035	down
KYSE-410_NPC-26	1	1.0	0.9379	0.9431	0.9396	0.9883	0.8909	0.9474	0.9253	0.9429	0.9356	0.9664	0.947	0.9556	0.8609	0.8645	0.3063	0.1124	1.0	0.9379	0.9431	0.9396	0.9883	0.8909	0.9474	0.9253	0.9429	0.9356	0.9664	0.947	0.9556	0.8609	0.8645	0.3063	0.1124	0.0	4.812084522475051	4.364257149026851	0.9398848064894202	0.11302895074849013	-2.9917860022301115	0.86389119699123	0.03100660756601073	0.9832012357127283	0.02570244795250314	0.7174523816767441	0.009559423466823473	0.041270157597865426	0.8513989583333332	0.23923064797388863	248.74623482701486	2.2468860365399942e-11	10.64841895470903	69.4890208540137	7.507839310240893	down
KYSE-450_NPC-26	1	1.0	1.012	1.028	0.9959	1.022	1.015	1.038	1.007	1.056	0.9547	1.012	0.9742	0.9454	1.07	0.9838		0.9706	1.0	1.012	1.028	0.9959	1.022	1.015	1.038	1.007	1.056	0.9547	1.012	0.9742	0.9454	1.07	0.9838		0.9706	0.0	6.6485730587201575	10.0	1.0202177036215494	0.9875768809167945	-0.01803503136848601	1.0039752796041597	0.02939184524427203	0.21931937187618122	1.0046950614732164	69.60149396677889	0.0120016218970305	0.013860257881132002	1.0046148936170214	0.03327200013669789	1.1258288960755445	0.45921108329955773	0.33798763855923014	0.009608040902920155	-0.0	not
KYSE-510_NPC-26	1	1.0	1.008	0.9967	1.022	0.9758	1.028	1.003	0.9698	1.044	1.043	1.011	1.005	0.9914	0.9956	0.9093		1.069	1.0	1.008	0.9967	1.022	0.9758	1.028	1.003	0.9698	1.044	1.043	1.011	1.005	0.9914	0.9956	0.9093		1.069	0.0	4.528546243244312	9.999519590677737	0.999705454452459	1.0725230150291436	0.09638750120243068	1.0018419291900182	0.030724049878530148	0.2270866861919747	1938680.315248859	38679441.91991043	0.009841050607234935	193000.16031794448	1.003289361702128	0.03496736139850104	1.1811813382755298	0.4323503220677779	0.3641642131722105	0.14211494930967866	0.00012102907503346078	not
KYSE-520_NPC-26	1	1.0	1.265	1.237	1.261	1.263	1.288	1.186	1.265	1.267	1.351	1.355	1.3430000000000002	1.32	1.331	1.354		1.347	1.0	1.265	1.237	1.261	1.263	1.288	1.186	1.265	1.267	1.351	1.355	1.3430000000000002	1.32	1.331	1.354		1.347	0.0	6.737726376029608	0.08496114697335773	1.0007494475145204	1.5925306887217194	0.4469987270806671	1.2988713160172491	0.031729571839540435	0.8647285443784672	20.555553826564285	0.1732822575441304	0.03663770341502709	1.1705511560509982	1.2913617021276595	0.08744727425847913	26.382543044716435	1.062215517804594e-05	4.973787358304117	3.0965236745296334	1.2056041970894575	
KYSE-70_CIL70	1	1.0	1.126	1.083	1.112	1.085	1.112	1.025	1.04	1.07	1.04	1.036	1.038	1.034	0.9979	0.9676	1.009	0.9265	1.0	1.126	1.083	1.112	1.085	1.112	1.025	1.04	1.07	1.04	1.036	1.038	1.034	0.9979	0.9676	1.009	0.9265	0.0	4.598700043371481	0.37584804298668517	1.0936082215776026	0.8345529158765126	-0.0696690113614539	1.0432875318292496	0.032996306408382456	0.5909459694451518	4.967090286449018	0.5138719689594897	0.03027137629651586	0.587478471382982	1.0433281250000002	0.05163120441125505	6.1559751965139595	0.005562585382976902	2.2547233097510344	0.12470665421468757	2.5951741514709487e-06	not
KYSE-70_NPC-26	1	1.0	1.075	1.109	1.056	1.058	1.112	1.144	0.9977	1.081	1.056	1.074	1.064	1.035	1.106	1.062		1.002	1.0	1.075	1.109	1.056	1.058	1.112	1.144	0.9977	1.081	1.056	1.074	1.064	1.035	1.106	1.062		1.002	0.0	4.740797652814276	3.8542465315290877	1.0722359211815544	1.0008980311088806	0.005969182531075578	1.0667453197220296	0.03734775544395912	0.1528359155993445	10.119911237540803	133.44465054926118	0.012099508967244982	0.6352414278693325	1.0663957446808512	0.040622214529989716	0.7321463707934629	0.6932945191047164	0.15908223313742678	0.0011772691070850295	-0.0	not
Ki-JK_CIL70	1	1.0	1.198	1.245	1.207	1.36	1.134	1.143	1.077	1.023	1.0590000000000002	1.104	0.789	0.9314	0.7503	0.1689999999999999	0.05934	0.0268	1.0	1.198	1.245	1.207	1.36	1.134	1.143	1.077	1.023	1.0590000000000002	1.104	0.789	0.9314	0.7503	0.1689999999999999	0.05934	0.0268	0.0	5.297123892393568	1.4963979741124032	1.1453465704970445	0.0001	-4.334886441153817	0.9144189447029057	0.1145028997873965	0.920114691095107	0.15042036075919066	0.604163048972022	0.0422278269155976	0.17566422694205358	0.900315	0.4051231064333118	48.95224853346421	2.159265204621102e-07	6.665694013603648	30.202769427638458	5.531786251449412	down
Ki-JK_NPC-26	1	1.0	0.871	0.8312	0.7816	0.6805	0.6970000000000001	0.8469	0.7044		0.8682	0.8689	0.8841	0.815	0.8103	0.8951	0.9104	0.8974	1.0	0.871	0.8312	0.7816	0.6805	0.6970000000000001	0.8469	0.7044		0.8682	0.8689	0.8841	0.815	0.8103	0.8951	0.9104	0.8974	0.0	6.662185093335338	10.0	0.7818461824666756	0.868254995936439	-0.2038092879935124	0.8251041918428197	0.07724717602391021	0.13490329100581178	326.1253922102428	21244.891286603917	0.03342078870595327	0.03411644458780709	0.8251313663060463	0.08365114069400922	0.6907091290319343	0.7215344222269283	0.1417429451988873	0.24444220968949223	0.007092421168035252	
L-363_CIL70	1	1.0	0.9526	0.9503	0.9316	0.9874	0.9519	0.9346	0.9363	0.9332	0.8934000000000001	0.9437	0.9165	0.9396	0.9755	0.9466	0.5454	0.1253999999999999	1.0	0.9526	0.9503	0.9316	0.9874	0.9519	0.9346	0.9363	0.9332	0.8934000000000001	0.9437	0.9165	0.9396	0.9755	0.9466	0.5454	0.1253999999999999	0.0	4.671749920149102	3.817650846214512	0.9451569078813381	0.06507731746528575	-2.859215444530843	0.8899684018316064	0.027345065399618264	0.9831960051321217	0.03483066427214517	1.1520074533614013	0.008458258115805474	0.08336926244458673	0.8761041666666666	0.2109539506197194	248.68348229938658	2.250138518996435e-11	10.647790745806823	66.53911628480036	7.402865938492342	down
L-363_NPC-26	1	1.0	0.9821	0.9792	0.9975	1.014	0.981	0.9846	0.9865	0.9632	0.9935	0.9696	0.9898	1.031	0.1346	0.1719	0.5546		1.0	0.9821	0.9792	0.9975	1.014	0.981	0.9846	0.9865	0.9632	0.9935	0.9696	0.9898	1.031	0.1346	0.1719	0.5546		0.0	5.465589440415062	10.0	0.990520425680049	0.2778635758351812	-1.8475512859994048	0.8611134702406541	0.08668356392873099	0.9087127069496684	0.17969712131908425	12.49222883739025	0.028897884558611968	0.07084766984101756	0.854021111111111	0.2869328775575514	39.82754067064718	1.3577661604456295e-06	5.867175019431601	16.149131267206165	3.953453134437237	down
L-428_NPC-26	1	1.0	1.041	1.003	1.043	0.9559	1.07	0.9751	1.007	1.023	1.01	0.9045	1.044	1.046	0.9552	0.9694		1.061	1.0	1.041	1.003	1.043	0.9559	1.07	0.9751	1.007	1.023	1.01	0.9045	1.044	1.046	0.9552	0.9694		1.061	0.0	4.571145308548007	9.999196686053676	1.0031697863429485	1.0617062337918566	0.08493612331305271	1.0054217868156528	0.041570664409266996	0.10192883481246251	1073682.9616881083	24400157.5094794	0.013315270307702031	36706.76183132235	1.0064617021276594	0.04386734798670419	0.4541908296344804	0.8816890541323138	0.0546845507915331	0.08401878696849037	-0.0	not
L-540_CIL70	1	1.0	1.067	1.135	1.091	1.118		1.077	1.098	0.9751	0.9627	1.011	1.075	1.104	0.9361	0.6817	0.1454	0.03457	1.0	1.067	1.135	1.091	1.118		1.077	1.098	0.9751	0.9627	1.011	1.075	1.104	0.9361	0.6817	0.1454	0.03457	0.0	4.933882003849291	2.8581626720710576	1.0630100610000461	0.0001	-5.037583720215404	0.9360253730725848	0.05159094039499349	0.9750719341680462	0.04561691442276304	0.70475715238924	0.01737504886662454	0.08108626302738549	0.9187298784964986	0.3269716342234626	156.66943214205438	1.0766284398596137e-09	8.967934152189882	78.25559532553612	7.378943884814103	down
L-540_NPC-26	1	1.0	1.0490000000000002	1.019	0.954	1.043	1.052	1.044	1.038	1.024	0.9979	1.073	0.9645	0.9838	0.9996	0.9835	0.9347	1.013	1.0	1.0490000000000002	1.019	0.954	1.043	1.052	1.044	1.038	1.024	0.9979	1.073	0.9645	0.9838	0.9996	0.9835	0.9347	1.013	0.0	6.027894509724828	10.0	1.027399774632317	0.9792383500593316	-0.030268035266721165	1.0100433662073134	0.029567691897937745	0.3590573717521983	0.8252918320826372	73.65958435140764	0.010694448063982858	0.015125674703246382	1.0101666666666667	0.036932428140673525	2.380859179033978	0.11696934017248724	0.931927959953479	0.025695855551937628	-0.0	not
L3.3_CIL70	1	1.0	1.032	1.087	1.055	1.022	1.121	1.021	1.017	1.024	1.05	1.037	1.035	1.011	1.06	1.03	0.9702	0.5034000000000001	1.0	1.032	1.087	1.055	1.022	1.121	1.021	1.017	1.024	1.05	1.037	1.035	1.011	1.06	1.03	0.9702	0.5034000000000001	0.0	4.5413328119599825	5.370507668587732	1.041960662540379	0.4114285154287187	-0.9915223346348648	1.020202395025437	0.02834170512216035	0.9520744996115611	0.9325349878665503	23.032518949274593	0.00869321234780371	1.7517781653804982	1.009564583333333	0.12956320654273107	84.56787028819846	1.0347912661312784e-08	7.985147245482165	12.810450937669849	3.645713582841984	down
L3.3_NPC-26	1	1.0	1.051	1.081	1.079	1.0590000000000002	1.115	1.077	1.061	1.071	1.069	1.092	1.078	1.071	1.045	1.025		1.1	1.0	1.051	1.081	1.079	1.0590000000000002	1.115	1.077	1.061	1.071	1.069	1.092	1.078	1.071	1.045	1.025		1.1	0.0	8.974576736038525	7.043491325031965	1.000012514408742	1.0721075768386217	0.1004496751844985	1.0717641992800067	0.020099878060266762	0.4478801124563223	1.1687135819286203	153.01970618561268	0.023209340016715388	0.006443787945181937	1.0696063829787235	0.027164160883176563	3.3057655962394605	0.05182448524872671	1.2854650028809471	0.20428820936096506	0.002941749209603821	not
LAMA-84_CIL70	1	1.0	1.229	1.2009999999999998		1.162	1.2	1.127		1.195	1.15	1.148		1.248	1.001	0.1869	0.04604	0.02991	1.0	1.229	1.2009999999999998		1.162	1.2	1.127		1.195	1.15	1.148		1.248	1.001	0.1869	0.04604	0.02991	0.0	5.1564897263930085	5.183174549920654	1.175870310345925	0.042555655710878625	-4.550016351092165	0.9857952116229528	0.05708451010164459	0.9834025477048494	0.033623150372355075	1.1042666765282245	0.02149984787337902	0.049402936279174324	0.9603496409426145	0.44465601034701163	208.86347423476235	3.6641688260321864e-09	8.43602452448971	91.23652273596936	6.811138227280096	down
LAMA-84_NPC-26	1	1.0	1.018	0.9937		0.9762	0.996	1.004	0.958	0.941	1.001	0.9732		0.9638	1.01	0.9418	1.012	0.8987999999999999	1.0	1.018	0.9937		0.9762	0.996	1.004	0.958	0.941	1.001	0.9732		0.9638	1.01	0.9418	1.012	0.8987999999999999	0.0	4.503156616783526	10.0	0.9827193271849056	0.8912119840389253	-0.15414311216514012	0.9805159157522823	0.024228413040539885	0.435528006546254	962.9496409877897	43219.344697355176	0.008168727984916708	243.32450407946945	0.9785023780601972	0.03225491437866342	2.896195574091828	0.07966253293805563	1.0987458889443658	0.36530181044719745	0.030185689793644173	not
LC-1/sq-SF_NPC-26	1	1.0	1.176	1.178	1.202	1.188	1.152	1.1840000000000002	1.153	1.177	1.142	1.133	1.112	1.072	1.117	1.107		1.145	1.0	1.176	1.178	1.202	1.188	1.152	1.1840000000000002	1.153	1.177	1.142	1.133	1.112	1.072	1.117	1.107		1.145	0.0	6.397009976442751	2.810802010282095	1.1689711249810057	1.111862831749244	0.15297899486201763	1.1437297906793533	0.046055864571489316	0.13444277006912475	0.5571926619838183	8.378892484821577	0.0188321624389793	0.02596093260670143	1.1447978723404255	0.04974780444482073	0.667001596987817	0.737841577825589	0.13203687565915953	0.18642384666622971	0.0016934596008981494	
LCLC-103H_CIL70	1	1.0	0.8442000000000001	0.9281	0.8271999999999999	0.862	0.8809	0.9011	0.8906000000000001	0.9228	0.9855	0.9494	0.867	0.8771	0.8855	0.9332	0.9173	0.5193	1.0	0.8442000000000001	0.9281	0.8271999999999999	0.862	0.8809	0.9011	0.8906000000000001	0.9228	0.9855	0.9494	0.867	0.8771	0.8855	0.9332	0.9173	0.5193	0.0	4.539214429615014	10.0	0.90112598361741	0.503964146940101	-0.9468977774634959	0.8885757775240128	0.045289074495125	0.7995133583430054	135.66968769570383	7902.539048746143	0.013843404184979853	84.1806424280074	0.8810802083333334	0.10114928729670634	16.949601271484546	5.783941001915326e-05	4.237776145636294	5.626234475562948	2.103588656145645	down
LCLC-103H_NPC-26	1	1.0	1.077	1.088	1.091	1.089	1.126	1.079	1.029		1.021	1.01	1.028	0.9628	1.08	0.9988	0.9925	1.168	1.0	1.077	1.088	1.091	1.089	1.126	1.079	1.029		1.021	1.01	1.028	0.9628	1.08	0.9988	0.9925	1.168	0.0	7.2871432899798165	7.658815713071273	1.0881157464928817	1.0292116008924617	0.041539623800848705	1.050487930153796	0.04893408164203969	0.16915652529036285	0.7054300360490064	40.4282565490255	0.02310380249863403	0.019977316907022685	1.0520738116370412	0.0536866029738822	0.8146969481014388	0.6385303634673991	0.19481844628966455	0.038027469200800114	-0.0	not
LCLC-97TM1_CIL70	1	1.0	1.156	1.137	0.7724	1.004	1.032	0.9566	1.0659999999999998	0.8573999999999999	1.051	1.018	0.7959999999999999	0.9268	1.053	0.9208	0.6857	0.2314999999999999	1.0	1.156	1.137	0.7724	1.004	1.032	0.9566	1.0659999999999998	0.8573999999999999	1.051	1.018	0.7959999999999999	0.9268	1.053	0.9208	0.6857	0.2314999999999999	0.0	4.575808686026543	2.826108134206857	0.9843610312019111	0.0001	-2.0864065415181208	0.9365141248580227	0.10127691732688207	0.7723390283750613	0.4185925558579652	3.6325317913221005	0.031797983978313994	1.0105961871755447	0.9228927083333334	0.2122641175048887	14.41900411060317	0.00012808673415014106	3.8924958474897187	8.42851973766154	2.818679364021027	down
LCLC-97TM1_NPC-26	1	1.0	0.7998000000000001	0.8464	0.855	1.027	0.9243	0.7143	0.8151	1.013	0.7997	0.7531	0.763	0.6674	0.1889	0.295	0.1021	0.09805	1.0	0.7998000000000001	0.8464	0.855	1.027	0.9243	0.7143	0.8151	1.013	0.7997	0.7531	0.763	0.6674	0.1889	0.295	0.1021	0.09805	0.0	5.506830871181135	1.9493687495904233	0.8669987263847888	0.11229171640929318	-3.0897860483406037	0.6817090904473883	0.0947004495717443	0.9031157028931607	0.12101200207992055	0.9042085761810771	0.03429391732451002	0.08716155290717084	0.6778651041666667	0.304355298756769	39.64818686085151	6.820143833778137e-07	6.166206466170873	21.922597000756173	4.803658974168594	down
LK-2_NPC-26	1	1.0	0.9052	0.9788	0.9498	0.8552	0.9124	0.8974	0.8992	0.8965000000000001	0.9047	1.025	1.02	0.9978	0.3796				1.0	0.9052	0.9788	0.9498	0.8552	0.9124	0.8974	0.8992	0.8965000000000001	0.9047	1.025	1.02	0.9978	0.3796				0.0	5.434836232993486	10.0	0.9385776034949509	0.35278511230099585	-1.401634535516408	0.9166081641801471	0.05320728101093118	0.8803646378031221	201.0492605056309	11087.196642803174	0.018986311257961554	206.8847147783713	0.9031384615384613	0.15383836081910687	25.75871168029336	3.920895638828552e-05	4.406614717017329	10.255193887483669	2.8007672677836544	down
LMSU_NPC-26	1	1.0	1.092	1.122	1.0659999999999998	1.061	1.044	1.062	1.069	1.079	1.01	1.074	1.051	1.043	1.039	1.033		1.042	1.0	1.092	1.122	1.0659999999999998	1.061	1.044	1.062	1.069	1.079	1.01	1.074	1.051	1.043	1.039	1.033		1.042	0.0	6.696692695974748	10.0	1.070863899145204	1.0419693996629378	0.05931290947556508	1.056178272562259	0.026656150064374523	0.1537250046426264	1.4008914292156034	136.6405371009971	0.010884726041360877	0.012570042973364164	1.0567872340425533	0.0290076347835467	0.7368516081275955	0.6901145154319307	0.1610788378226746	0.06311553604377285	-0.0	not
